Class,Order,Family,Korean_Name,Scientific_Name
Bivalvia,Carditida,Carditidae,네모이랑조개,Centrocardita sagamiensis
Bivalvia,Carditida,Carditidae,굵은이랑조개,Centrocardita soyoae
Bivalvia,Veneroida,Veneridae,짝돌속살이조개,Petricola japonica
Bivalvia,Veneroida,Veneridae,포목무늬돌살이조개,Petricola aequistriatus
Bivalvia,Veneroida,Veneridae,붉은속떡조개,Dosinia histrio
Bivalvia,Veneroida,Veneridae,갈색점줄떡조개,Dosinia iwakawai
Bivalvia,Veneroida,Veneridae,달떡조개,Dosinia amphidesmoides
Bivalvia,Veneroida,Veneridae,아기달떡조개,Dosinia pubescens
Bivalvia,Veneroida,Veneridae,둥근떡조개,Dosinia troscheli
Bivalvia,Lucinida,Lucinidae,잔주름꽃잎조개,Chavania striata
Bivalvia,Myida,Pholadidae,석공조개,Penitella gabbii
Bivalvia,Mytiloida,Mytilidae,주름담치,Brachidontes mutabilis
Bivalvia,Mytiloida,Mytilidae,둥근계란담치,Musculus cumingianus
Bivalvia,Mytiloida,Mytilidae,홍합,Mytilus unguiculatus
Bivalvia,Mytiloida,Mytilidae,꼬마풀뿌리담치,Gregariella semigranatus
Bivalvia,Nuculoida,Nuculanidae,초승달맵시조개,Nuculana scalata
Bivalvia,Nuculoida,Nuculanidae,골버선맵시조개,Nuculana arai
Bivalvia,Nuculoida,Yoldiidae,큰볼록반달조개,Megayoldia lischkei
Bivalvia,Ostreoida,Ostreidae,톱니턱굴,Dendostrea sandvichensis
Bivalvia,Ostreoida,Pteriidae,진주조개,Pinctada imbricata
Bivalvia,Ostreoida,Pteriidae,산호살이조개,Pteria heteroptera
Bivalvia,Ostreoida,Pteriidae,새날개진주조개,Pteria maura
Bivalvia,Ostreoida,Pteriidae,부푼산호살이조개,Pteria gregata
Bivalvia,Pectinida,Pectinidae,잔줄무늬비단가리비,Chlamys rubida
Bivalvia,Pectinida,Pectinidae,둥근비단가리비,Chlamys albida
Bivalvia,Pectinida,Pectinidae,북방비단가리비,Chlamys islandica
Bivalvia,Pectinida,Pectinidae,노란줄가리비,Decatopecten plica
Bivalvia,Pectinida,Pectinidae,큰귀가리비,Volachlamys sinomarina
Bivalvia,Pectinida,Plicatulidae,쇄가리비,Plicatula regularis
Bivalvia,Solemyoida,Solemyidae,햇살비단조개,Solemya japonica
Bivalvia,Veneroida,Glauconomidae,새알조개,Glauconome angulata
Bivalvia,Veneroida,Glossidae,능선조개,Meiocardia samarangiae
Bivalvia,Veneroida,Veneridae,큰북방살조개,Leukoma staminea
Bivalvia,Veneroida,Veneridae,나비조개,Dosinia laminata
Bivalvia,Cardiida,Donacidae,대복,Donax veneriformis
Bivalvia,Veneroida,Veneridae,살조개,Leukoma jedoensis
Arachnida,Mesostigmata,Laelapidae,안동개미집응애,Myrmozercon andongensis
Arachnida,Mesostigmata,Macrochelidae,일본파리응애,Macrocheles japonicus
Arachnida,Sarcoptiformes,Alloptidae,깝작도요짧은다리딴깃털진드기,Alloptes orthogramme
Arachnida,Sarcoptiformes,Alloptidae,갈매기딴깃털진드기,Alloptes fauri
Arachnida,Sarcoptiformes,Alloptidae,중부리도요원뿔딴깃털진드기,Alloptes procerus
Arachnida,Mesostigmata,Macrochelidae,큰집게좀진드기,Macrocheles glaber
Arachnida,Mesostigmata,Sejidae,검은사다리쌍꼬리응애,Epicroseius manicatus
Malacostraca,Stomatopoda,Squillidae,민무늬갯가재,Levisquilla inermis
Arachnida,Oribatida,Astegistidae,주걱달마응애,Furcoppia breviclavata
Malacostraca,Decapoda,Palaemonidae,작은손해면더부살이새우,Anchistioides compressus
Arachnida,Oribatida,Astegistidae,톱니달마응애,Cultroribula neonominata
Arachnida,Oribatida,Brachychthoniidae,마디응애,Sellnickochthonius aokii
Arachnida,Oribatida,Brachychthoniidae,거미마디응애,Sellnickochthonius elsosneadensis
Arachnida,Oribatida,Brachychthoniidae,광양마디응애,Sellnickochthonius hungaricus
Malacostraca,Amphipoda,Aoridae,길쭉큰앞손옆새우,Aora pseudotypica
Arachnida,Oribatida,Brachychthoniidae,갓마디응애,Neobrachychthonius marginatus
Arachnida,Oribatida,Camisiidae,센털왕응애,Heminothrus capillatus
Arachnida,Oribatida,Camisiidae,일본납작왕응애,Heminothrus peltifer japonensis
Arachnida,Oribatida,Carabodidae,곰보검둥이응애,Carabodes palmifer
Arachnida,Oribatida,Ceratozetidae,진잔날개응애,Ghilarovizetes parvisetiger
Arachnida,Oribatida,Ctenobelbidae,리염주응애,Ctenobelba leei
Arachnida,Oribatida,Damaeidae,긴다리염주응애,Damaeus coreanus
Arachnida,Oribatida,Damaeidae,우에노뿔염주응애,Damaeus uenoi
Arachnida,Oribatida,Damaeidae,바늘염주응애,Metabelbella aculeata
Arachnida,Oribatida,Damaeidae,등줄염주응애,Damaeus striatus
Arachnida,Oribatida,Damaeolidae,쟁인응애,Fosseremus laciniatus
Arachnida,Oribatida,Epilohmanniidae,가시배홈응애,Epilohmannia minuta pacifica
Arachnida,Oribatida,Epilohmanniidae,꼬마배홈응애,Epilohmannoides esulcatus
Arachnida,Oribatida,Eremulidae,갈래털귀응애,Mahunkana bifurcata
Arachnida,Oribatida,Euphthiracaridae,곰보배꼽조개응애,Euphthiracarus cribrarius foveolatus
Arachnida,Oribatida,Euphthiracaridae,배꼽조개응애,Acrotritia ardua
Arachnida,Oribatida,Euphthiracaridae,운두령배꼽조개응애,Acrotritia koreensis
Arachnida,Oribatida,Euphthiracaridae,원산배꼽조개응애,Acrotritia sinensis
Arachnida,Oribatida,Euphthiracaridae,금강산배꼽조개응애,Acrotritia rustica
Gastropoda,Cephalaspidea,Philinidae,흰민챙이,Philine orientalis
Gastropoda,Neogastropoda,Buccinidae,갈색고리돼지고둥,Siphonalia fuscolineata
Gastropoda,Neogastropoda,Nassariidae,검은줄좁쌀무늬고둥,Nassarius fratercula
Gastropoda,Neogastropoda,Nassariidae,검은바탕좁쌀무늬고둥,Nassarius fratercula hypolia
Gastropoda,Pteropoda,Creseidae,떠돌이쇠뿔고둥,Creseis conica
Gastropoda,Trochida,Phasianellidae,분홍유리고둥,Hiloa variabilis
Gastropoda,Trochida,Trochidae,흰점줄박이고둥,Clanculus cognatus
Gastropoda,Trochida,Turbinidae,눈알고둥,Lunella correensis
Gastropoda,Aplysiida,Aplysiidae,돌군소,Aplysia fasciata
Gastropoda,Cephalaspidea,Cylichnidae,빨간입술관고둥,Cylichna biplicata
Gastropoda,Cephalaspidea,Haminoeidae,연녹색민챙이고둥,Limulatys muscarius
Gastropoda,Cephalaspidea,Haminoeidae,옆줄민챙이고둥,Limulatys okamotoi
Gastropoda,Neogastropoda,Buccinidae,어깨방추물레고둥,Plicifusus rhyssus
Polyplacophora,Chitonida,Ischnochitonidae,거친무늬줄군부,Trioplax andrijaschevi
Polyplacophora,Chitonida,Ischnochitonidae,북방줄군부,Trioplax albrechtii
Gastropoda,Unassigned Order,Siliquariidae,자갈색지렁이고둥,Tenagodus armatus
Gastropoda,Unassigned Order,Potamididae,갯비틀이고둥,Pirenella alata
Gastropoda,Unassigned Order,Potamididae,얼룩비틀이고둥,Cerithidea balteata
Gastropoda,Unassigned Order,Potamididae,작은동다리,Cerithidea moerchii
Gastropoda,Unassigned Order,Potamididae,검정비틀이고둥,Cerithideopsis largillierti
Gastropoda,Littorinimorpha,Vanikoridae,언덕고리고둥,Macromphalus tornatilis
Gastropoda,Unassigned Order,Litiopidae,갈색줄홀쭉이고둥,Alaba picta
Gastropoda,Unassigned Order,Epitoniidae,붕어입고둥,Epitonium liliputanum
Gastropoda,Unassigned Order,Epitoniidae,굵은실꾸리고둥,Epitonium pallasi
Gastropoda,Unassigned Order,Epitoniidae,명주실꾸리고둥,Epitonium castum
Gastropoda,Unassigned Order,Epitoniidae,판륵실패고둥,Epitonium tenuicostatum
Gastropoda,Unassigned Order,Epitoniidae,촘촘히실꾸리고둥,Epitonium sakuraii
Gastropoda,Unassigned Order,Epitoniidae,층층실꾸리고둥,Epitonium pyramidale
Gastropoda,Unassigned Order,Epitoniidae,뿔실꾸리고둥,Epitonium angustum
Gastropoda,Unassigned Order,Epitoniidae,가는뿔실꾸리고둥,Epitonium gracile
Gastropoda,Unassigned Order,Epitoniidae,얇은실꾸리고둥,Epitonium aureomaculatum
Gastropoda,Unassigned Order,Epitoniidae,회색실꾸리고둥,Epitonium latifasciatum
Gastropoda,Unassigned Order,Epitoniidae,갈색띠실꾸리고둥,Epitonium yokoyamai
Gastropoda,Unassigned Order,Epitoniidae,까치발실꾸리고둥,Epitonium muricatum
Gastropoda,Unassigned Order,Epitoniidae,가시실꾸리고둥,Epitonium japonicum
Gastropoda,Unassigned Order,Epitoniidae,세로가는줄실꾸리고둥,Epitonium tosaense
Gastropoda,Unassigned Order,Epitoniidae,밤색실꾸리고둥,Epitonium hayashii
Gastropoda,Unassigned Order,Epitoniidae,긴실꾸리고둥,Epitonium stigmaticum
Gastropoda,Unassigned Order,Epitoniidae,세로굵은줄실꾸리고둥,Epitonium spyridion
Gastropoda,Unassigned Order,Epitoniidae,겹겹이실꾸리고둥,Cirsotrema fimbriatulum
Gastropoda,Unassigned Order,Epitoniidae,검정띠실꾸리고둥,Epitonium auritum
Gastropoda,Unassigned Order,Epitoniidae,어깨날개실꾸리고둥,Epitonium eximium
Gastropoda,Unassigned Order,Epitoniidae,물방울실꾸리고둥,Epitonium yamakawai
Gastropoda,Unassigned Order,Epitoniidae,가는발실꾸리고둥,Epitonium pallidizonatum
Gastropoda,Unassigned Order,Epitoniidae,어깨날개가는실꾸리고둥,Epitonium eximiellum
Gastropoda,Unassigned Order,Epitoniidae,문발실꾸리고둥,Epitonium eusculptum
Gastropoda,Cephalaspidea,Haminoeidae,달걀민챙이고둥,Nipponatys volvulina
Gastropoda,Cephalaspidea,Retusidae,총각무쌀알고둥,Retusa sakuraii
Gastropoda,Cephalaspidea,Retusidae,구멍좀쌀알고둥,Retusa succincta
Gastropoda,Cephalaspidea,Retusidae,잔그물쌀알고둥,Retusa waughiana
Gastropoda,Littorinimorpha,Cypraeidae,젖빛개오지,Naria boivinii
Gastropoda,Littorinimorpha,Cypraeidae,은하수개오지,Naria erosa
Gastropoda,Littorinimorpha,Cypraeidae,처녀개오지,Naria helvola
Gastropoda,Littorinimorpha,Cypraeidae,눈송이개오지,Naria labrolineata
Gastropoda,Littorinimorpha,Cypraeidae,함박눈송이개오지,Naria miliaris
Gastropoda,Littorinimorpha,Eulimidae,가시불가사리바늘고둥,Parvioris astropectinicola
Gastropoda,Littorinimorpha,Haloceratidae,작은배꼽고둥,Haloceras japonica
Gastropoda,Littorinimorpha,Eulimidae,깃갯고사리살이고둥,Curveulima komai
Gastropoda,Littorinimorpha,Cypraeidae,별개오지,Monetaria caputserpentis
Gastropoda,Littorinimorpha,Eulimidae,흰바늘고둥,Hypermastus casta
Gastropoda,Cycloneritida,Neritidae,기수갈고둥,Clithon retropictum
Gastropoda,Cycloneritida,Phenacolepadidae,넓은말굽삿갓조개,Phenacolepas crenulata
Gastropoda,Littorinimorpha,Atlantidae,보라쇄바다나비고둥,Atlanta brunnea
Gastropoda,Littorinimorpha,Atlantidae,바다나비고둥,Atlanta peronii
Gastropoda,Unassigned Order,Cerithiopsidae,세로줄갯고둥붙이,Furukawaia fukuensis
Gastropoda,Unassigned Order,Cerithiopsidae,번데기점갯고둥붙이,Horologica bipartita
Gastropoda,Unassigned Order,Cerithiopsidae,옆줄갯고둥사촌,Seila morishimai
Gastropoda,Neogastropoda,Clathurellidae,밤색꼬마언청이고둥,Etremopa gainesii
Gastropoda,Neogastropoda,Clathurellidae,어깨꼬마언청이고둥,Etremopa royi
Gastropoda,Neogastropoda,Columbellidae,고운띠무륵,Mitrella albuginosa
Gastropoda,Neogastropoda,Columbellidae,빗살무늬무륵,Mitrella lischkei
Gastropoda,Neogastropoda,Columbellidae,꼭지세로주름빗살무늬무륵,Mitrella yabei
Gastropoda,Neogastropoda,Columbellidae,깨줄무늬무륵,Pyreneola pleurotomoides
Gastropoda,Neogastropoda,Columbellidae,무륵,Pardalinops testudinaria
Gastropoda,Neogastropoda,Costellariidae,점박이붓고둥,Vexillum inerme
Gastropoda,Neogastropoda,Costellariidae,두툼점박이붓고둥,Vexillum kraussi
Gastropoda,Neogastropoda,Pseudomelatomidae,각시언청이고둥,Inquisitor japonica
Gastropoda,Neogastropoda,Fasciolariidae,어깨긴뿔고둥,Fusinus nodosoplicatus
Arachnida,Oribatida,Scheloribatidae,섬잣소매응애,Scheloribates angustus
Arachnida,Oribatida,Haplozetidae,곰보소매응애,Rostrozetes ovulum
Arachnida,Oribatida,Scheloribatidae,제주소매응애,Scheloribates barbatus
Arachnida,Oribatida,Hemileiidae,엉덩이혹응애,Hemileius singularis
Arachnida,Oribatida,Hermanniellidae,채찍털호리병응애,Hermanniella tenuisetosus
Arachnida,Oribatida,Hermanniellidae,호리병응애,Hermanniella picea
Arachnida,Oribatida,Humerobatidae,콧등날개응애,Humerobates flechtmanni
Arachnida,Oribatida,Malaconothridae,머리털장님응애,Tyrphonothrus yamamotoi
Arachnida,Oribatida,Malaconothridae,큰세발톱장님응애,Tyrphonothrus angulatus grandis
Arachnida,Oribatida,Malaconothridae,산세발톱장님응애,Malaconothrus hakonensis
Arachnida,Oribatida,Malaconothridae,준수세발톱응애,Malaconothrus joonsooi
Arachnida,Oribatida,Malaconothridae,세발톱장님응애,Malaconothrus nipponicus
Arachnida,Oribatida,Ceratoppiidae,톱니머리응애,Pyroppia serrifrons
Gastropoda,Neogastropoda,Fasciolariidae,새끼긴뿔고둥,Fusinus pauciliratus complex
Arachnida,Oribatida,Microzetidae,깨알지게응애,Berlesezetes ornatissimus ornatissimus
Asteroidea,Spinulosida,Echinasteridae,변칙애기불가사리,Henricia anomala
Arachnida,Oribatida,Oppiidae,새좁쌀응애,Graptoppia italica
Arachnida,Oribatida,Oppiidae,꼬불지게좁쌀응애,Oppiella neerlandica
Arachnida,Oribatida,Oppiidae,포크털좁쌀응애,Ramusella fasciata
Gastropoda,Neogastropoda,Fasciolariidae,나무껍질긴고둥,Turrilatirus nagasakiensis
Gastropoda,Neogastropoda,Mangeliidae,백색꼬마언청이고둥,Guraleus kamakuranus
Gastropoda,Neogastropoda,Mangeliidae,주름둥근언청이고둥,Oenopota candida
Arachnida,Oribatida,Oribatellidae,판지게응애,Oribatella superbula superbula
Arachnida,Oribatida,Haplozetidae,덧판지게응애,Lamellobates misella
Arachnida,Oribatida,Oribatulidae,마이팔자지게응애,Lucoppia burrowsi
Arachnida,Oribatida,Oribatulidae,구멍팔자지게응애,Phauloppia sakamorii
Arachnida,Oribatida,Oribatulidae,민네모지게응애,Oribatula exilis
Arachnida,Oribatida,Oribatulidae,네모지게응애,Oribatula truncata
Arachnida,Oribatida,Oribatulidae,긴네모지게응애,Oribatula lata
Arachnida,Oribatida,Oribatulidae,뾰족네모지게응애,Oribatula propinqua
Arachnida,Oribatida,Oribatulidae,제주지게응애,Oribatula connexa connexa
Gastropoda,Neogastropoda,Muricidae,순무조개,Coralliophila jeffreysi
Arachnida,Oribatida,Oribatulidae,내장산네모지게응애,Oribatula exilis exilis
Arachnida,Oribatida,Oribotritiidae,송곳니방패응애,Mesotritia maerkeli
Gastropoda,Neogastropoda,Muricidae,곤봉뿔소라,Vokesimurex sobrinus
Arachnida,Oribatida,Oribotritiidae,주름머리방패응애,Oribotritia asiatica asiatica
Gastropoda,,Plakobranchidae,초록날씬이갯민숭이붙이,Elysia atroviridis
Gastropoda,,Pyramidellidae,세로줄반투명회오리고둥,Turbonilla kidoensis
Gastropoda,,Pyramidellidae,세로물결줄회오리고둥,Turbonilla candida
Gastropoda,,Pyramidellidae,두꺼운세로줄회오리고둥,Turbonilla miurana
Gastropoda,,Pyramidellidae,비단결회오리고둥,Turbonilla mumia
Gastropoda,,Pyramidellidae,굵은세로줄회오리고둥,Turbonilla kurodai
Arachnida,Oribatida,Otocepheidae,산굼부리오징어응애,Otocepheus gracilis
Gastropoda,,Pyramidellidae,세로줄갈색띠회오리고둥,Turbonilla aulica
Gastropoda,Neogastropoda,Nassariidae,이랑무늬고둥,Nassarius fratercula hiradoensis
Gastropoda,Neogastropoda,Nassariidae,보석알좁쌀무늬고둥,Nassarius conoidalis
Gastropoda,Neogastropoda,Nassariidae,수수좁쌀무늬고둥,Nassarius splendidulus
Gastropoda,Neogastropoda,Nassariidae,흰어깨좁쌀무늬고둥,Nassarius babylonicus
Gastropoda,Neogastropoda,Nassariidae,흑좁쌀무늬고둥,Nassarius reeveanus
Gastropoda,Neogastropoda,Nassariidae,도랑좁쌀줄무늬고둥,Nassarius noguchii
Gastropoda,Neogastropoda,Nassariidae,고랑좁쌀무늬고둥,Nassarius siquijorensis
Arachnida,Oribatida,Unduloribatidae,한국파도날개응애,Scutoribates foliatus
Arachnida,Oribatida,Xenillidae,살짝곰보응애,Neoxenillus heterosetiger
Gastropoda,Neogastropoda,Turridae,큰언청이고둥,Unedogemmula deshayesii
Arachnida,Oribatida,Xenillidae,털보곰보응애,Choixenillus multisetosus
Gastropoda,Littorinimorpha,Caecidae,굽은관고둥,Caecum glabellum
Arachnida,Oribatida,Protoribatidae,건지산도포소매응애,Protoribates geonjiensis
Gastropoda,Littorinimorpha,Calyptraeidae,밤색고깔배고둥,Calyptraea sakaguchii
Gastropoda,Littorinimorpha,Calyptraeidae,삿갓배고둥,Crepipatella dorsata
Arachnida,Oribatida,Protoribatidae,산굼부리소매응애,Protoribates sangumburiensis
Gastropoda,Littorinimorpha,Capulidae,갈고리고둥,Capulus violaceus
Gastropoda,Littorinimorpha,Capulidae,꽃갯지렁이살이고둥,Separatista helicoides
Gastropoda,Unassigned Order,Epitoniidae,그물눈언덕실꾸리고둥,Amaea ogaitoi
Arachnida,Oribatida,Trhypochthoniidae,연쌍무늬응애,Trhypochthoniellus longisetus longisetus
Gastropoda,Unassigned Order,Dialidae,매끈이짜부락고둥,Diala semistriata
Gastropoda,Unassigned Order,Cerithiidae,깜장짜부락고둥,Cerithium dialeucum
Gastropoda,Unassigned Order,Cerithiidae,뚱뚱이짜부락고둥,Clypeomorus petrosa chemnitziana
Gastropoda,,Pyramidellidae,담색띠회오리고둥,Tropaeas strigulata
Gastropoda,,Pyramidellidae,곧은줄두꺼운회오리고둥,Pyrgulina plicata
Gastropoda,,Pyramidellidae,통통이마디회오리고둥,Parthenina ultralaeta
Gastropoda,,Pyramidellidae,죽순회오리고둥,Puposyrnola terebroides
Gastropoda,,Pyramidellidae,번데기회오리고둥,Pyrgulina pupaeformis
Gastropoda,,Pyramidellidae,발무늬회오리고둥,Pyrgiscus yoritomoi
Gastropoda,,Pyramidellidae,물결무늬마디회오리고둥,Parthenina pagodula
Gastropoda,,Pyramidellidae,작은알회오리고둥,Brachystomia minutiovum
Gastropoda,,Pyramidellidae,기생이빨고둥,Brachystomia omaensis
Arachnida,Oribatida,Tegoribatidae,속주머니가면응애,Scutozetes ovalis
Arachnida,Oribatida,Tectocepheidae,여린사각머리응애,Tectocepheus velatus elegans
Arachnida,Oribatida,Tectocepheidae,큰사각머리응애,Tectocepheus velatus velatus
Gastropoda,,Pyramidellidae,밑줄회오리고둥,Babella gloria
Gastropoda,,Pyramidellidae,발무늬긴회오리고둥,Pyrgulina shigeyasui
Gastropoda,,Pyramidellidae,모진어깨회오리고둥,Chrysallida metula
Arachnida,Oribatida,Suctobelbidae,광릉좁쌀응애,Rhynchobelba simplex
Arachnida,Oribatida,Suctobelbidae,낫털유리창응애,Suctobelbella elegantula
Gastropoda,,Pyramidellidae,나사못회오리고둥,Odostomia infrequens
Arachnida,Oribatida,Suctobelbidae,곤봉털유리창응애,Kuklosuctobelba claviseta
Arachnida,Oribatida,Parakalummidae,뾰족주머니나비응애,Neoribates lydia
Arachnida,Oribatida,Parakalummidae,원주머니나비응애,Neoribates parvisetigerum
Gastropoda,Pteropoda,Creseidae,떠돌이바늘고둥,Creseis clava
Gastropoda,Unassigned Order,Cerithiidae,좀짜부락고둥,Cerithidium diplax
Gastropoda,Littorinimorpha,Iravadiidae,기수깨고둥붙이,Nozeba ziczac
Gastropoda,Pteropoda,Cavoliniidae,연갈색세모거북고둥,Diacavolinia angulata
Arachnida,Oribatida,Phthiracaridae,금강산조개응애,Phthiracarus boresetosus boresetosus
Arachnida,Oribatida,Gymnodamaeidae,광양아교응애,Adrodamaeus decemsetiger
Arachnida,Oribatida,Gymnodamaeidae,겹둥근아교응애,Adrodamaeus haradai
Arachnida,Oribatida,Gymnodamaeidae,띠아교응애,Adrodamaeus striatus
Arachnida,Oribatida,Gymnodamaeidae,일점아교응애,Adrodamaeus woonhahi
Arachnida,Oribatida,Gymnodamaeidae,등무늬아교응애,Joshuella transitus
Gastropoda,Neogastropoda,Terebridae,갈색띠송곳고둥,Strioterebrum japonicum
Gastropoda,Neogastropoda,Terebridae,꼬마송곳고둥,Hastula celidonota
Gastropoda,Neogastropoda,Terebridae,구슬송곳고둥,Granuliterebra bathyrhaphe
Gastropoda,Neogastropoda,Pseudomelatomidae,단풍고둥,Funa jeffreysii
Gastropoda,Neogastropoda,Pseudomelatomidae,굵은북방언청이고둥,Antiplanes obesus
Gastropoda,Neogastropoda,Ancillariidae,흰혹밤색줄고둥,Amalda albocallosa
Gastropoda,Neogastropoda,Nassariidae,못고둥,Nassaria acutispirata
